actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,ШАЙЛУ,1752041440,1752103936,62496,131.788304,375.722467,4.3424,-31.5577,5.722817,-118.569249,-112.846432,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,ШАЙЛУ,SOL→ETH,ALI,1752103936,1752114086,10150,375.722467,199.046273,-31.5577,-0.304,-118.569249,-0.60502,-119.174269,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ALI,ETH→SOL,BUSINESS,1752114086,1752132721,18635,199.046273,165.424286,-0.304,74.8376,-0.60502,123.79961,123.19459,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,WOJAK,SOL→ETH,SHRUB,1752196512,1752206548,10036,117.849871,131.414376,2.0668,-3.0385,2.435779,-3.993029,-1.5572499999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SWAG,ETH→SOL,SWAG,1752208541,1752211051,2510,134.602934,120.408434,3.4741,2.7725,4.676217,3.338369,8.014586000000001,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOLLAR,SOL→ETH,WOJAK,1752270213,1752293947,23734,164.08801,135.09901,10.9586,2.9762,17.981812,4.020812,22.002624,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,KIBSHI,1752302859,1752310916,8057,119.223197,112.764549,4.9138,0.1589,5.85839,0.179176,6.037566,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,SHRUB,1752329704,1752332532,2828,186.72348,131.497455,0.6169,-3.9725,1.151983,-5.223706,-4.071723,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SHRUB,ETH→SOL,BUSINESS,1752332532,1752370042,37510,131.497455,351.315004,-3.9725,-46.1646,-5.223706,-162.183169,-167.40687499999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,BUSINESS,1752370042,1752429964,59922,351.315004,199.962576,-46.1646,2.4239,-162.183169,4.846855,-157.336314,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,POWSCHE,ETH→SOL,WOJAK,1752438509,1752463792,25283,131.158152,125.337338,0.8793,4.3941,1.153258,5.507507,6.6607650000000005,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,ШАЙЛУ,SOL→ETH,ALI,1752538246,1752539391,1145,428.396262,198.961074,-1.2703,-0.1765,-5.442024,-0.351079,-5.793103,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ALI,ETH→SOL,ШАЙЛУ,1752539391,1752545141,5750,198.961074,411.412363,-0.1765,-4.0673,-0.351079,-16.733281,-17.08436,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,DRIP,1752644970,1752646657,1687,190.002932,126.226854,-40.7227,3.7389,-77.374312,4.719522,-72.65479,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,DRIP,1752646657,1752648863,2206,126.226854,111.725618,3.7389,-0.4593,4.719522,-0.513159,4.2063630000000005,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DRIP,SOL→ETH,WOJAK,1752648863,1752651570,2707,111.725618,135.29032,-0.4593,3.9241,-0.513159,5.308888,4.795729,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MONKE,ETH→SOL,POWSCHE,1752708599,1752709097,498,220.607168,113.152559,11.8734,22.2617,26.19347,25.189653,51.383123,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,POWSCHE,SOL→ETH,ALI,1752709097,1752836888,127791,113.152559,198.789376,22.2617,30.5936,25.189653,60.816795,86.006448,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MONKE,ETH→SOL,BUSINESS,1752883146,1752887691,4545,218.797751,188.891598,-2.5194,-0.4344,-5.512287,-0.820566,-6.332853,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,MONKE,1752887691,1752916511,28820,188.891598,216.095377,-0.4344,10.0193,-0.820566,21.651326,20.83076,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MONKE,ETH→SOL,SHRUB,1752916511,1752922987,6476,216.095377,125.573063,10.0193,-0.9194,21.651326,-1.154568,20.496758,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,ALI,1752927212,1752944535,17323,112.081707,198.34558,-1.4796,-1.571,-1.658376,-3.116086,-4.774462,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ALI,ETH→SOL,ALI,1752944535,1752949534,4999,198.34558,187.799802,-1.571,-0.9595,-3.116086,-1.801886,-4.917972000000001,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,ALI,SOL→ETH,KIBSHI,1752949534,1752952306,2772,187.799802,117.893999,-0.9595,7.6694,-1.801886,9.041751,7.239865,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,SWAG,1752952306,1752956031,3725,117.893999,124.391852,7.6694,3.4056,9.041751,4.236313,13.278064,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SWAG,SOL→ETH,DOLLAR,1752956031,1752956644,613,124.391852,184.327355,3.4056,-2.5483,4.236313,-4.697264,-0.46095099999999967,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,ALI,1752956644,1752962919,6275,184.327355,189.527383,-2.5483,0.4725,-4.697264,0.895552,-3.8017119999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,ALI,SOL→ETH,WOJAK,1752962919,1752986113,23194,189.527383,135.149534,0.4725,2.2567,0.895552,3.049983,3.945535,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,BUSINESS,1752991898,1752994055,2157,184.279641,310.353338,1.1416,-39.2713,2.103791,-121.879691,-119.7759,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,DOLLAR,1752994055,1752994237,182,310.353338,184.30991,-39.2713,-5.5074,-121.879691,-10.150634,-132.030325,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,APU,1752994237,1753005202,10965,184.30991,189.257977,-5.5074,-1.945,-10.150634,-3.681099,-13.831733,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MMX,SOL→ETH,SENDIT,1753045892,1753056658,10766,149.726581,120.041574,0.2874,3.0838,0.430277,3.701858,4.132135,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SENDIT,ETH→SOL,AIKEK,1753056658,1753065100,8442,120.041574,152.342082,3.0838,1.898,3.701858,2.891522,6.59338,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,POWSCHE,SOL→ETH,SENDIT,1753082770,1753092446,9676,124.138812,119.89932,4.7509,-10.3739,5.897679,-12.438198,-6.540519,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SENDIT,ETH→SOL,DRIP,1753092446,1753146854,54408,119.89932,112.538504,-10.3739,-1.0114,-12.438198,-1.138261,-13.576459,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KENDU,SOL→ETH,POWSCHE,1753150723,1753159086,8363,190.788468,130.923696,-1.4705,0.9219,-2.805626,1.207027,-1.598599,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,POWSCHE,ETH→SOL,POWSCHE,1753159086,1753160721,1635,130.923696,123.558992,0.9219,7.1966,1.207027,8.892012,10.099039,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SATOSHI,SOL→ETH,SHRUB,1753169938,1753183434,13496,125.146576,131.397129,-1.5223,-1.9169,-1.905161,-2.518718,-4.4238789999999995,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,WOJAK,ETH→SOL,SENDIT,1753184285,1753216019,31734,134.787183,103.711437,2.9699,4.7364,4.003028,4.912203,8.915230999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SHRUB,SOL→ETH,DRIP,1753226389,1753233296,6907,125.269298,122.386058,2.0185,1.9046,2.528512,2.330993,4.859505,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,SMOG,1753233296,1753242474,9178,122.386058,190.105595,1.9046,1.0249,2.330993,1.948478,4.279471,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SMOG,SOL→ETH,MMX,1753242474,1753250353,7879,190.105595,158.371332,1.0249,1.7915,1.948478,2.837179,4.785657,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ALI,ETH→SOL,POWSCHE,1753257976,1753272456,14480,198.600199,125.399081,-3.7914,-3.7049,-7.529757,-4.645955,-12.175712,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KENDU,SOL→ETH,KIBSHI,1753307033,1753310341,3308,368.195214,119.165909,-47.7312,2.2366,-175.743858,2.665282,-173.078576,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,BUSINESS,1753310341,1753313130,2789,119.165909,190.211447,2.2366,-1.0827,2.665282,-2.059377,0.6059049999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,WOJAK,SOL→ETH,AIKEK,1753319288,1753332270,12982,127.042951,157.651395,-2.0506,0.972,-2.605158,1.532421,-1.0727369999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,BUSINESS,1753333000,1753334651,1651,157.653008,288.585913,0.9867,-35.0729,1.555632,-101.21531,-99.659678,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,POWSCHE,SOL→ETH,AI,1753345006,1753355343,10337,126.225318,131.287942,2.0937,0.6281,2.642839,0.824643,3.467482,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AI,ETH→SOL,POWSCHE,1753355343,1753382659,27316,131.287942,126.027778,0.6281,2.6441,0.824643,3.332321,4.156964,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,POWSCHE,SOL→ETH,SHRUB,1753382659,1753388431,5772,126.027778,131.465362,2.6441,-0.7862,3.332321,-1.033571,2.29875,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SHRUB,ETH→SOL,KEKEC,1753388431,1753390745,2314,131.465362,112.772089,-0.7862,-0.8776,-1.033571,-0.989734,-2.023305,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KEKEC,SOL→ETH,SMOG,1753390745,1753398017,7272,112.772089,196.228794,-0.8776,-0.0568,-0.989734,-0.111498,-1.101232,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SMOG,ETH→SOL,KEKEC,1753398017,1753416046,18029,196.228794,110.518126,-0.0568,2.3516,-0.111498,2.598973,2.487475,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KEKEC,SOL→ETH,SHRUB,1753416046,1753419231,3185,110.518126,131.490972,2.3516,0.4132,2.598973,0.543328,3.142301,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SHRUB,ETH→SOL,KENDU,1753419231,1753419878,647,131.490972,190.231924,0.4132,1.2158,0.543328,2.312829,2.8561569999999996,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KENDU,SOL→ETH,POWSCHE,1753419878,1753423186,3308,190.231924,130.933515,1.2158,-0.6392,2.312829,-0.836904,1.4759249999999997,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AI,ETH→SOL,POWSCHE,1753425079,1753427216,2137,131.284299,126.188969,2.0352,-1.5766,2.671865,-1.989448,0.6824169999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,APU,SOL→ETH,MMX,1753428720,1753433999,5279,191.194148,158.310886,1.3055,3.9415,2.496114,6.23976,8.735874,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MMX,ETH→SOL,WOJAK,1753433999,1753439498,5499,158.310886,126.24449,3.9415,-1.6906,6.23976,-2.134338,4.105422000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,AIKEK,1753464847,1753468426,3579,147.419708,157.651347,0.4533,1.5957,0.668282,2.515687,3.183969,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,MATH,1753468426,1753468676,250,157.651347,125.905128,1.5957,2.0453,2.515687,2.575157,5.090844,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,AIKEK,1753468676,1753469710,1034,125.905128,157.610571,2.0453,2.4229,2.575157,3.81868,6.3938369999999995,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,KIBSHI,1753469710,1753472903,3193,157.610571,107.685798,2.4229,-0.3353,3.81868,-0.36105,3.45763,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,BUSINESS,1753490154,1753492501,2347,190.472879,200.66283,0.7626,2.8755,1.452511,5.7701,7.222611000000001,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,MMX,1753499636,1753513586,13950,157.553818,151.922238,0.9853,2.7002,1.552339,4.102213,5.654552,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MMX,SOL→ETH,AI,1753513586,1753530011,16425,151.922238,131.256483,2.7002,2.5392,4.102213,3.332835,7.435048,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AI,ETH→SOL,KEKEC,1753530011,1753532813,2802,131.256483,112.368181,2.5392,0.4631,3.332835,0.520388,3.8532230000000003,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KEKEC,SOL→ETH,DRIP,1753559661,1753569890,10229,105.663386,123.02569,0.2552,5.093,0.269667,6.265693,6.53536,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,AIKEK,1753569890,1753576203,6313,123.02569,152.248463,5.093,-0.1667,6.265693,-0.253733,6.01196,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,DRIP,1753593892,1753594435,543,149.622369,122.823119,3.4533,3.3769,5.166935,4.147653,9.314588,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,AIKEK,1753594435,1753595807,1372,122.823119,151.094413,3.3769,1.0693,4.147653,1.615683,5.763336,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,DRIP,1753602689,1753610503,7814,152.326478,122.477248,1.2334,0.1355,1.878825,0.16596,2.044785,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,ШАЙЛУ,1753610503,1753614612,4109,122.477248,254.987156,0.1355,0.6402,0.16596,1.632312,1.7982719999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,POWSCHE,SOL→ETH,MMX,1753623041,1753628993,5952,125.373756,158.254574,1.5386,2.1953,1.928938,3.474096,5.403034,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MMX,ETH→SOL,KENDU,1753628993,1753632269,3276,158.254574,338.677276,2.1953,1.6236,3.474096,5.498684,8.97278,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KEKEC,SOL→ETH,MATH,1753636093,1753639820,3727,112.700083,132.243599,-1.5098,-0.0276,-1.70149,-0.03647,-1.73796,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MATH,ETH→SOL,BUSINESS,1753639820,1753659552,19732,132.243599,187.765476,-0.0276,0.2154,-0.03647,0.404488,0.368018,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,AI,1753659552,1753663615,4063,187.765476,131.230963,0.2154,2.1253,0.404488,2.789063,3.1935510000000003,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AI,ETH→SOL,MATH,1753663615,1753671015,7400,131.230963,126.453923,2.1253,2.0398,2.789063,2.579452,5.368515,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,SMOG,1753777438,1753780144,2706,176.380539,196.236559,-36.8916,1.1063,-65.069556,2.17093,-62.89862600000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SMOG,ETH→SOL,AIKEK,1753780144,1753825823,45679,196.236559,151.213073,1.1063,0.3301,2.17093,0.499101,2.670031,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,APU,SOL→ETH,MATH,1753826541,1753847397,20856,188.615499,132.318329,-1.0227,-0.4752,-1.928918,-0.628827,-2.5577449999999997,False
